Id,Building_Class,Zoning_Class,Lot_Extent,Lot_Size,Road_Type,Lane_Type,Property_Shape,Land_Outline,Utility_Type,Lot_Configuration,Property_Slope,Neighborhood,Condition1,Condition2,House_Type,House_Design,Overall_Material,House_Condition,Construction_Year,Remodel_Year,Roof_Design,Roof_Quality,Exterior1st,Exterior2nd,Brick_Veneer_Type,Brick_Veneer_Area,Exterior_Material,Exterior_Condition,Foundation_Type,Basement_Height,Basement_Condition,Exposure_Level,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Total_Basement_Area,Heating_Type,Heating_Quality,Air_Conditioning,Electrical_System,First_Floor_Area,Second_Floor_Area,LowQualFinSF,Grade_Living_Area,Underground_Full_Bathroom,Underground_Half_Bathroom,Full_Bathroom_Above_Grade,Half_Bathroom_Above_Grade,Bedroom_Above_Grade,Kitchen_Above_Grade,Kitchen_Quality,Rooms_Above_Grade,Functional_Rate,Fireplaces,Fireplace_Quality,Garage,Garage_Built_Year,Garage_Finish_Year,Garage_Size,Garage_Area,Garage_Quality,Garage_Condition,Pavedd_Drive,W_Deck_Area,Open_Lobby_Area,Enclosed_Lobby_Area,Three_Season_Lobby_Area,Screen_Lobby_Area,Pool_Area,Pool_Quality,Fence_Quality,Miscellaneous_Feature,Miscellaneous_Value,Month_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price
1149,50,RMD,NA,5700,Paved,NA,Reg,Lvl,AllPub,I,GS,OldTown,Norm,Norm,1Fam,1.5Fin,7,7,1926,1950,Gable,SS,Wd Sdng,Wd Sdng,None,0,TA,TA,PC,TA,TA,No,Unf,0,Unf,0,572,572,GasA,TA,Y,SBrkr,572,539,0,1111,0,0,1,0,2,1,TA,5,TF,1,Gd,Detchd,1982,Unf,1,791.8882461,TA,TA,Y,-31.70527729,16.3530158,-21.0158143,0,0,0,NA,NA,NA,0,8,2008,WD,Normal,116900
1150,70,RMD,50,9000,Paved,NA,Reg,Lvl,AllPub,I,GS,OldTown,Artery,Norm,1Fam,2Story,7,9,1920,1988,Hip,SS,VinylSd,VinylSd,None,0,TA,Gd,PC,TA,TA,No,ALQ,624,Unf,0,26,650,GasA,Ex,Y,SBrkr,832,650,0,1482,0,1,1,0,3,1,TA,7,TF,0,NA,Detchd,1930,Unf,2,851.2011664,TA,TA,Y,178.2407921,82.58817735,-45.74344347,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,143000
1151,20,RLD,57,8280,Paved,NA,IR1,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,1Story,6,5,1950,1950,Gable,SS,BrkFace,BrkFace,None,0,TA,TA,CB,TA,TA,No,Unf,0,Unf,0,932,932,GasA,Ex,Y,FuseA,932,0,0,932,0,0,1,0,2,1,Gd,4,TF,1,Gd,Attchd,1950,Unf,1,334.4372305,TA,TA,Y,249.3139407,-95.35708366,-66.82892958,0,0,0,NA,GdPrv,NA,0,11,2007,WD,Normal,124000
1152,20,RLD,134,17755,Paved,NA,Reg,Lvl,AllPub,I,GS,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,SS,HdBoard,Plywood,BrkFace,132,TA,TA,CB,TA,TA,No,BLQ,176,Unf,0,1290,1466,GasA,TA,Y,SBrkr,1466,0,0,1466,0,0,1,1,3,1,Fa,6,TF,2,Gd,Attchd,1959,Fin,2,428.2465752,TA,TA,Y,117.6998612,-36.29564777,30.555079,0,100,0,NA,NA,NA,0,11,2006,WD,Normal,149900
1153,20,RLD,90,14115,Paved,NA,IR1,Lvl,AllPub,I,GS,Crawfor,Norm,Norm,1Fam,1Story,6,7,1956,2004,Gable,SS,Stone,Stone,None,0,TA,TA,PC,TA,TA,No,ALQ,296,GLQ,547,230,1073,GasA,Ex,Y,SBrkr,1811,0,0,1811,0,0,1,0,2,1,Ex,6,TF,1,Gd,Attchd,1956,Fin,2,-28.67073665,TA,TA,Y,266.498734,35.22416361,108.1370182,0,0,0,NA,NA,NA,0,7,2006,WD,Abnorml,230000
1154,30,RMD,NA,5890,Paved,NA,Reg,Lvl,AllPub,C,GS,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,2007,Gable,SS,Wd Sdng,Wd Sdng,None,0,Gd,Gd,BT,TA,TA,Av,ALQ,538,Unf,0,278,816,GasA,Ex,Y,SBrkr,816,0,0,816,0,0,1,0,2,1,TA,5,TF,0,NA,Detchd,2002,Unf,1,281.1586306,TA,TA,Y,68.17503784,65.04756731,56.15944616,0,0,0,NA,NA,NA,0,6,2008,WD,Normal,120500
1155,60,RLD,NA,13700,Paved,NA,IR1,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1988,Gable,SS,VinylSd,VinylSd,Stone,288,TA,TA,CB,TA,TA,Gd,ALQ,454,Unf,0,410,864,GasA,TA,Y,SBrkr,902,918,0,1820,0,0,1,2,4,1,Gd,8,TF,2,Gd,Attchd,1965,Unf,2,365.3558084,TA,TA,Y,349.1986436,81.97089061,84.1449363,0,273,0,NA,GdPrv,NA,0,5,2008,WD,Normal,201800
1156,20,RLD,90,10768,Paved,NA,IR1,Lvl,AllPub,C,GS,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,SS,Plywood,Plywood,None,0,Gd,Gd,CB,Gd,TA,Gd,ALQ,1157,Unf,0,280,1437,GasA,TA,Y,SBrkr,1437,0,0,1437,1,0,2,0,3,1,Gd,6,TF,1,Fa,Attchd,1976,RFn,2,522.5857355,TA,TA,Y,263.7900033,28.64829456,25.27199287,0,180,0,NA,NA,NA,0,7,2007,WD,Normal,218000
1157,80,RLD,85,9350,Paved,NA,Reg,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,SS,BrkFace,BrkFace,None,0,TA,Gd,PC,TA,TA,Gd,ALQ,633,Unf,0,586,1219,GasA,Gd,Y,SBrkr,1265,0,0,1265,0,1,2,0,3,1,Gd,6,TF,1,Gd,Attchd,1965,RFn,2,148.1348476,TA,TA,Y,104.7094454,-15.30324801,-83.28667287,96,0,0,NA,MnPrv,NA,0,10,2008,WD,Normal,179900
1158,120,RLD,34,5001,Paved,NA,IR1,Lvl,AllPub,I,GS,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,SS,VinylSd,VinylSd,Stone,166,Gd,TA,PC,Gd,TA,No,GLQ,904,Unf,0,410,1314,GasA,Ex,Y,SBrkr,1314,0,0,1314,1,0,2,0,2,1,Gd,6,TF,1,Gd,Attchd,2008,RFn,2,703.1813106,TA,TA,Y,83.04273845,-29.78999424,155.8432593,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,230000
1159,20,RLD,92,11932,Paved,NA,Reg,Lvl,AllPub,FR2P,GS,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,SS,VinylSd,VinylSd,Stone,186,Gd,TA,PC,Gd,TA,No,Unf,0,Unf,0,1580,1580,GasA,Ex,Y,SBrkr,1580,0,0,1580,0,0,2,0,3,1,Gd,7,TF,0,NA,Attchd,2008,RFn,3,679.1461154,TA,TA,Y,91.76869365,24.79128728,22.72275804,0,0,0,NA,NA,NA,0,6,2008,ConLD,Partial,235128
1160,60,RLD,76,9120,Paved,NA,Reg,Lvl,AllPub,I,GS,NWAmes,Norm,Norm,1Fam,2Story,6,6,1974,1974,Hip,SS,HdBoard,HdBoard,BrkFace,270,Gd,TA,CB,TA,TA,No,ALQ,442,Unf,0,459,901,GasA,TA,Y,SBrkr,943,933,0,1876,0,0,2,1,4,1,Gd,8,TF,1,TA,Attchd,1974,RFn,2,603.7608823,Gd,TA,Y,153.0464663,-0.567855732,31.55471294,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,185000
1161,160,RLD,24,2280,Paved,NA,Reg,Lvl,AllPub,I,GS,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1978,1978,Gable,SS,Plywood,Brk Cmn,None,0,TA,TA,CB,Gd,TA,No,ALQ,311,Unf,0,544,855,GasA,Fa,Y,SBrkr,855,601,0,1456,0,0,2,1,3,1,TA,7,TF,1,TA,Attchd,1978,Unf,2,587.3145397,TA,TA,Y,199.1364039,107.2898164,-69.61056516,0,0,0,NA,NA,NA,0,7,2010,WD,Normal,146000
1162,20,RLD,NA,14778,Paved,NA,IR1,Low,AllPub,CulDSac,GS,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,2006,Hip,SS,HdBoard,HdBoard,BrkFace,72,Gd,TA,CB,TA,TA,No,BLQ,728,Unf,0,568,1296,GasA,Ex,Y,SBrkr,1640,0,0,1640,1,0,1,0,3,1,Gd,7,TF,1,Gd,Detchd,1993,Unf,2,364.6224911,TA,TA,Y,298.9904272,28.93330303,225.7627141,216,0,0,NA,NA,NA,0,11,2008,WD,Normal,224000
1163,20,RLD,109,8724,Paved,NA,Reg,Lvl,AllPub,I,GS,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,SS,VinylSd,VinylSd,None,0,TA,TA,CB,Gd,TA,No,BLQ,492,Unf,0,402,894,GasA,Gd,Y,SBrkr,894,0,0,894,0,0,1,0,3,1,TA,5,TF,1,Po,Attchd,1968,Fin,2,682.3491419,TA,TA,Y,260.1806244,-13.14939781,4.122383176,0,0,0,NA,NA,NA,0,5,2007,WD,Normal,129000
1164,90,RLD,60,12900,Paved,NA,Reg,Lvl,AllPub,I,GS,Sawyer,Feedr,Norm,Duplex,SFoyer,4,4,1969,1969,Gable,SS,Plywood,Plywood,None,0,TA,TA,CB,Gd,TA,Av,GLQ,1198,Unf,0,0,1198,GasA,TA,Y,SBrkr,1258,0,0,1258,2,0,0,2,0,2,TA,6,TF,0,NA,CarPort,1969,Unf,2,376.8639582,Fa,TA,Y,-50.32223315,124.4223276,-38.00493663,0,0,0,NA,NA,NA,0,1,2008,WD,Alloca,108959
1165,80,RLD,NA,16157,Paved,NA,IR1,Lvl,AllPub,FR2P,GS,Veenker,Feedr,Norm,1Fam,SLvl,5,7,1978,1978,Gable,SS,Plywood,Plywood,None,0,TA,TA,PC,Gd,TA,Gd,ALQ,680,Rec,391,289,1360,GasA,Ex,Y,SBrkr,1432,0,0,1432,1,0,1,1,2,1,Gd,5,TF,1,TA,Attchd,1978,Unf,2,324.9923622,TA,TA,Y,119.999914,97.29419048,-24.64403105,0,0,0,NA,NA,NA,0,6,2007,WD,Normal,194000
1166,20,RLD,79,9541,Paved,NA,IR1,Lvl,AllPub,I,GS,NridgHt,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,SS,VinylSd,VinylSd,Stone,268,Gd,TA,PC,Gd,TA,No,Unf,0,Unf,0,1502,1502,GasA,Ex,Y,SBrkr,1502,0,0,1502,0,0,2,0,3,1,Gd,7,TF,0,NA,Attchd,2009,RFn,2,358.3166716,TA,TA,Y,193.1166688,51.87854697,-38.65363314,0,0,0,NA,NA,NA,0,9,2009,New,Partial,233170
1167,20,RLD,64,10475,Paved,NA,IR1,Lvl,AllPub,C,GS,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,SS,VinylSd,VinylSd,Stone,72,Gd,TA,PC,Gd,TA,Av,Unf,0,Unf,0,1694,1694,GasA,Ex,Y,SBrkr,1694,0,0,1694,0,0,2,0,3,1,Gd,7,TF,0,NA,Attchd,2008,RFn,3,878.1512744,TA,TA,Y,221.0718881,-31.14175472,-13.90716869,0,0,0,NA,NA,NA,0,2,2010,WD,Normal,245350
1168,60,RLD,58,10852,Paved,NA,IR1,Lvl,AllPub,I,GS,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,SS,VinylSd,VinylSd,None,0,TA,TA,PC,Gd,TA,No,GLQ,786,Unf,0,173,959,GasA,Ex,Y,SBrkr,959,712,0,1671,1,0,2,1,3,1,TA,7,TF,1,TA,Attchd,2000,Fin,2,565.1852966,TA,TA,Y,-87.58590867,172.4290727,15.22644927,0,0,0,NA,NA,NA,0,2,2006,WD,Normal,173000
1169,70,RLD,120,13728,Paved,NA,Reg,Lvl,AllPub,C,GS,Edwards,Norm,Norm,1Fam,2Story,6,7,1935,1986,Hip,SS,Stucco,Stucco,None,0,TA,TA,CB,TA,TA,No,Rec,626,Unf,0,501,1127,GasA,Ex,Y,SBrkr,1236,872,0,2108,0,0,2,0,4,1,Gd,7,TF,2,TA,Basment,1935,Unf,2,631.8509278,TA,TA,Y,115.5489705,31.03979569,-92.75267828,0,90,0,NA,NA,NA,0,7,2008,WD,Normal,235000
1170,60,RLD,118,35760,Paved,NA,IR1,Lvl,AllPub,CulDSac,GS,NoRidge,Norm,Norm,1Fam,2Story,10,5,1995,1996,Hip,SS,HdBoard,HdBoard,BrkFace,1378,Gd,Gd,PC,Ex,TA,Gd,GLQ,1387,Unf,0,543,1930,GasA,Ex,Y,SBrkr,1831,1796,0,3627,1,0,3,1,4,1,Gd,10,TF,1,TA,Attchd,1995,Fin,3,490.0717982,TA,TA,Y,-43.60879096,62.58021081,-36.01308363,0,0,0,NA,NA,NA,0,7,2006,WD,Normal,625000
1171,80,RLD,76,9880,Paved,NA,Reg,Lvl,AllPub,I,GS,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,SS,Plywood,Plywood,None,0,TA,TA,CB,TA,TA,Av,ALQ,522,Unf,0,574,1096,GasA,TA,Y,SBrkr,1118,0,0,1118,1,0,1,0,3,1,TA,6,TF,1,Po,Attchd,1977,Fin,1,478.9570863,TA,TA,Y,-28.83205337,123.4841744,54.97033796,0,0,576,Gd,GdPrv,NA,0,7,2008,WD,Normal,171000
1172,20,RLD,76,9120,Paved,NA,Reg,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Hip,SS,MetalSd,MetalSd,None,0,TA,TA,CB,TA,TA,No,ALQ,662,Unf,0,599,1261,GasA,Ex,Y,SBrkr,1261,0,0,1261,1,0,1,0,3,1,TA,6,TF,1,TA,Attchd,1958,RFn,2,674.6758001,TA,TA,Y,243.3834088,54.66352501,93.76487186,0,288,0,NA,NA,Shed,1400,11,2008,WD,Normal,163000
1173,160,FVR,35,4017,Paved,Paved,IR1,Lvl,AllPub,I,GS,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,SS,MetalSd,MetalSd,None,0,Gd,TA,PC,Gd,TA,No,Unf,0,Unf,0,625,625,GasA,Ex,Y,SBrkr,625,625,0,1250,0,0,2,1,2,1,Gd,5,TF,0,NA,Detchd,2006,Fin,2,549.5708702,TA,TA,Y,57.94676235,5.369891531,94.12240679,0,0,0,NA,NA,NA,0,3,2008,WD,Normal,171900
1174,50,RLD,138,18030,Paved,NA,IR1,Bnk,AllPub,I,GS,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,1946,1994,Gable,SS,MetalSd,MetalSd,None,0,TA,TA,CB,TA,TA,No,Rec,152,BLQ,469,977,1598,GasA,TA,Y,SBrkr,1636,971,479,3086,0,0,3,0,3,1,Ex,12,MajD1,1,Gd,NA,NA,NA,0,281.2757448,NA,NA,Y,15.31884466,34.66708775,-58.82308506,0,0,0,NA,MnPrv,NA,0,3,2007,WD,Normal,200500
1175,70,RLD,80,16560,Paved,NA,IR1,Lvl,AllPub,I,GS,Crawfor,Norm,Norm,1Fam,2Story,6,8,1932,1950,Gable,SS,Wd Sdng,Wd Sdng,None,0,TA,TA,BT,Gd,TA,No,Rec,503,Unf,0,449,952,GasA,TA,Y,SBrkr,1170,1175,0,2345,0,0,2,1,4,1,TA,9,TF,1,Gd,Detchd,1932,Unf,2,214.1228043,TA,TA,Y,-84.73532523,-6.910007815,51.89399309,0,0,0,NA,NA,NA,0,7,2006,WD,Normal,239000
1176,50,RLD,85,10678,Paved,NA,Reg,Lvl,AllPub,I,GS,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1992,2000,Hip,SS,HdBoard,HdBoard,BrkFace,337,Gd,TA,PC,Gd,TA,No,GLQ,700,Unf,0,983,1683,GasA,Ex,Y,SBrkr,2129,743,0,2872,0,0,2,1,4,1,Gd,9,TF,1,TA,Attchd,1992,Fin,2,361.4326582,TA,TA,Y,50.38356528,207.3851546,28.31262539,0,0,0,NA,NA,NA,0,4,2007,WD,Normal,285000
1177,20,RLD,37,6951,Paved,NA,IR1,Lvl,AllPub,CulDSac,GS,Mitchel,Norm,Norm,1Fam,1Story,5,5,1984,1985,Gable,SS,HdBoard,Plywood,None,0,TA,TA,CB,TA,TA,No,ALQ,658,Unf,0,218,876,GasA,TA,Y,SBrkr,923,0,0,923,1,0,1,0,3,1,TA,5,TF,0,NA,Attchd,1984,Unf,1,479.8894119,TA,TA,Y,253.7701996,-18.24796269,115.044566,0,0,0,NA,MnPrv,NA,0,10,2008,WD,Normal,119500
1178,50,RMD,NA,3950,Paved,Grvl,Reg,Bnk,AllPub,I,GS,OldTown,Artery,Norm,1Fam,1.5Fin,6,8,1926,2004,Gable,SS,MetalSd,MetalSd,None,0,TA,TA,CB,TA,TA,No,Rec,468,Unf,0,350,818,GasA,TA,Y,SBrkr,818,406,0,1224,0,0,1,0,3,1,TA,5,TF,0,NA,Detchd,1926,Unf,1,198.6633007,TA,TA,N,158.8842012,80.3901283,94.23389285,0,0,0,NA,NA,NA,0,12,2009,WD,Normal,115000
1179,50,RLD,54,7681,Paved,NA,IR1,Lvl,AllPub,FR2P,GS,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1921,1950,Gable,SS,Wd Sdng,Wd Sdng,None,0,TA,TA,BT,TA,TA,No,Unf,0,Unf,0,731,731,GasA,Ex,Y,SBrkr,820,523,0,1343,0,0,1,1,3,1,TA,7,TF,1,Gd,Detchd,1921,Unf,1,689.2507284,Fa,TA,Y,228.7577072,91.93590801,10.85300081,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,154900
1180,20,RLD,77,8335,Paved,NA,Reg,Lvl,AllPub,C,GS,Edwards,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,SS,Wd Sdng,Wd Sdng,None,0,TA,TA,SL,NA,NA,NA,NA,0,NA,0,0,0,GasA,Gd,Y,SBrkr,1124,0,0,1124,0,0,1,0,3,1,TA,5,MD2,1,Gd,NA,NA,NA,0,584.636261,NA,NA,N,243.4082161,-25.48238353,14.3885897,0,0,0,NA,NA,NA,0,4,2006,WD,Normal,93000
1181,60,RLD,NA,11170,Paved,NA,IR2,Lvl,AllPub,C,GS,Timber,Norm,Norm,1Fam,2Story,7,5,1990,1991,Gable,SS,MetalSd,MetalSd,None,0,TA,TA,W,Gd,TA,No,LwQ,1216,Unf,0,0,1216,GasA,Ex,Y,SBrkr,1298,1216,0,2514,0,0,2,1,4,1,TA,8,TF,0,NA,Attchd,1990,Fin,2,144.2354857,TA,TA,Y,11.07790487,-20.91522575,-14.58003123,0,0,0,NA,GdPrv,NA,0,4,2006,WD,Normal,250000
1182,120,RMD,64,5587,Paved,NA,IR1,HLS,AllPub,I,MS,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,SS,CemntBd,CmentBd,Stone,186,Ex,TA,PC,Ex,TA,Gd,GLQ,1480,Unf,0,120,1600,GasA,Ex,Y,SBrkr,1652,0,0,1652,1,1,2,0,2,1,Gd,5,TF,1,Gd,Attchd,2008,Fin,2,548.7324641,TA,TA,Y,405.3968427,27.23072691,-30.5306719,153,0,0,NA,NA,NA,0,11,2008,New,Partial,392500
1183,60,RLD,160,15623,Paved,NA,IR1,Lvl,AllPub,C,GS,NoRidge,Norm,Norm,1Fam,2Story,10,5,1996,1996,Hip,SS,Wd Sdng,ImStucc,None,0,Gd,TA,PC,Ex,TA,Av,GLQ,2096,Unf,0,300,2396,GasA,Ex,Y,SBrkr,2411,2065,0,4476,1,0,3,1,4,1,Ex,10,TF,2,TA,Attchd,1996,Fin,3,587.2388608,TA,TA,Y,232.2171492,44.08735187,155.3392062,0,0,555,Ex,MnPrv,NA,0,7,2007,WD,Abnorml,745000
1184,30,RLD,60,10800,Paved,Grvl,Reg,Lvl,AllPub,I,GS,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1950,Hip,SS,Stucco,Stucco,None,0,TA,TA,BT,TA,TA,No,Rec,821,Unf,0,299,1120,GasA,Ex,Y,SBrkr,1130,0,0,1130,1,0,1,0,2,1,TA,5,TF,1,Gd,Detchd,1970,Unf,2,458.9246288,TA,TA,Y,63.6190236,117.6371045,88.84498482,0,0,0,NA,NA,NA,0,6,2006,WD,Normal,120000
1185,20,RLD,50,35133,Gravel,NA,Reg,Lvl,AllPub,I,MS,Timber,Norm,Norm,1Fam,1Story,5,4,1963,1963,Hip,SS,MetalSd,MetalSd,BrkFace,226,TA,TA,CB,TA,TA,Gd,Rec,1159,Unf,0,413,1572,GasA,Gd,Y,SBrkr,1572,0,0,1572,1,0,1,1,3,1,TA,5,TF,2,TA,2TFes,1963,RFn,3,182.6535772,TA,TA,Y,-16.19413026,27.10982195,-80.56343328,0,263,0,NA,NA,NA,0,5,2007,WD,Normal,186700
1186,50,RLD,60,9738,Paved,NA,Reg,Lvl,AllPub,I,GS,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,SS,AsbShng,AsbShng,None,0,TA,Gd,BT,TA,TA,No,BLQ,392,Unf,0,392,784,GasA,Gd,Y,SBrkr,949,272,0,1221,1,0,1,0,4,1,TA,7,TF,0,NA,Attchd,1965,Unf,1,288.2848478,TA,TA,Y,129.5218931,-6.874673936,33.14412859,0,0,0,NA,NA,NA,0,3,2006,WD,Normal,104900
1187,190,RLD,107,10615,Paved,NA,IR1,Bnk,AllPub,C,MS,OldTown,Artery,Artery,2fmCon,2Story,3,5,1900,1970,Gable,SS,HdBoard,HdBoard,None,0,TA,TA,CB,Fa,TA,Mn,BLQ,440,Unf,0,538,978,GasA,TA,Y,SBrkr,1014,685,0,1699,1,0,2,0,3,2,TA,7,TF,0,NA,CarPort,1920,Unf,2,579.4057491,Fa,Fa,Y,64.46425028,93.38000611,-25.73760684,0,0,0,NA,NA,NA,0,8,2009,WD,Abnorml,95000
1188,20,RLD,89,12461,Paved,NA,Reg,Lvl,AllPub,C,GS,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Gable,SS,ImStucc,ImStucc,None,0,Gd,TA,PC,Gd,TA,No,GLQ,1456,Unf,0,168,1624,GasA,Ex,Y,SBrkr,1624,0,0,1624,1,0,2,0,2,1,Gd,5,TF,1,Fa,Attchd,1994,RFn,3,405.8214911,TA,TA,Y,-53.64398883,-9.252004772,6.81852739,0,0,0,NA,GdPrv,NA,0,7,2006,WD,Normal,262000
1189,60,RLD,68,8935,Paved,NA,IR1,Lvl,AllPub,I,GS,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,SS,VinylSd,VinylSd,BrkFace,95,Gd,TA,PC,Gd,TA,No,Unf,0,Unf,0,831,831,GasA,Ex,Y,SBrkr,831,829,0,1660,0,0,2,1,3,1,Gd,7,TF,0,NA,Attchd,2002,RFn,2,315.1027641,TA,TA,Y,-235.9486047,38.42048719,-50.09212165,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,195000
1190,60,RLD,60,7500,Paved,NA,Reg,Lvl,AllPub,I,GS,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,SS,VinylSd,VinylSd,None,0,TA,TA,PC,TA,TA,No,Unf,0,Unf,0,994,994,GasA,Gd,Y,SBrkr,1028,776,0,1804,0,0,2,1,3,1,Gd,7,TF,1,TA,Attchd,1999,Fin,2,920.2336986,TA,TA,Y,356.3029798,117.2519204,-15.98461284,0,0,0,NA,NA,NA,0,6,2010,WD,Normal,189000
1191,190,RLD,NA,32463,Paved,NA,Reg,Low,AllPub,I,MS,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,1975,Gable,SS,MetalSd,MetalSd,Stone,149,TA,Gd,CB,TA,TA,Av,BLQ,1159,Unf,0,90,1249,GasA,Ex,Y,SBrkr,1622,0,0,1622,1,0,1,0,3,1,TA,7,TF,1,TA,2TFes,1975,Fin,4,226.0026106,TA,TA,Y,330.4009156,106.9210944,8.136789774,0,0,0,NA,NA,NA,0,3,2007,WD,Normal,168000
1192,160,FVR,24,2645,Paved,Paved,Reg,Lvl,AllPub,I,GS,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,SS,MetalSd,MetalSd,BrkFace,456,Gd,TA,PC,Gd,TA,No,Unf,0,Unf,0,776,776,GasA,Ex,Y,SBrkr,764,677,0,1441,0,0,2,1,2,1,Gd,5,TF,0,NA,Detchd,1999,Unf,2,466.2767294,TA,TA,Y,35.4872092,-29.05228077,18.92832463,0,0,0,NA,NA,NA,0,11,2007,WD,Normal,174000
1193,50,RMD,60,9600,Paved,Grvl,Reg,Lvl,AllPub,I,GS,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1994,Gambrel,SS,VinylSd,VinylSd,None,0,TA,TA,PC,TA,TA,Mn,Unf,0,Unf,0,702,702,GasA,Gd,Y,SBrkr,842,630,0,1472,0,0,1,0,3,1,Gd,6,TF,0,NA,Detchd,1925,Unf,1,493.5611649,TA,Fa,P,139.7101124,52.89018935,77.93515229,0,0,0,NA,GdWo,NA,0,7,2007,WD,Normal,125000
1194,120,RMD,NA,4500,Paved,NA,Reg,Lvl,AllPub,FR2P,GS,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1999,1999,Hip,SS,VinylSd,VinylSd,BrkFace,425,TA,TA,PC,Ex,TA,No,GLQ,883,Unf,0,341,1224,GasA,Ex,Y,SBrkr,1224,0,0,1224,1,0,2,0,2,1,TA,5,TF,0,NA,Attchd,1999,Fin,2,581.2342675,TA,TA,Y,47.00153832,119.3487097,30.36888273,0,0,0,NA,NA,NA,0,6,2009,WD,Normal,165000
1195,60,RLD,80,9364,Paved,NA,Reg,Lvl,AllPub,C,GS,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,SS,HdBoard,HdBoard,Stone,143,TA,TA,CB,TA,TA,No,ALQ,371,Unf,0,292,663,GasA,TA,Y,SBrkr,663,689,0,1352,0,0,1,1,4,1,TA,7,TF,0,NA,Attchd,1969,Fin,1,666.604319,TA,TA,Y,204.744075,-48.15233865,-31.53623553,0,0,0,NA,MnPrv,NA,0,3,2010,WD,Normal,158000
1196,60,RLD,51,8029,Paved,NA,IR1,Lvl,AllPub,I,GS,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,SS,VinylSd,VinylSd,None,0,TA,TA,PC,Gd,TA,No,Unf,0,Unf,0,728,728,GasA,Ex,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Gd,8,TF,0,NA,Attchd,2005,Fin,2,356.3880234,TA,TA,Y,81.06065559,-37.00777314,61.08298456,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,176000
1197,60,RLD,58,14054,Paved,NA,IR1,Lvl,AllPub,I,GS,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,SS,VinylSd,VinylSd,None,0,Gd,TA,PC,Gd,TA,Av,Unf,0,Unf,0,879,879,GasA,Ex,Y,SBrkr,879,984,0,1863,0,0,2,1,4,1,Gd,9,TF,1,Gd,BuiltIn,2006,Fin,3,488.7654267,TA,TA,Y,-2.484549082,43.22916538,106.4362683,0,0,0,NA,NA,NA,0,11,2006,New,Partial,219210
