customerID,gender,SeniorCitizen,Partner,Dependents,tenure,CallService,MultipleConnections,InternetConnection,OnlineSecurity,OnlineBackup,DeviceProtectionService,TechnicalHelp,OnlineTV,OnlineMovies,Agreement,BillingMethod,PaymentMethod,MonthlyServiceCharges,TotalAmount,Churn
0203-HHYIJ,Male,0,Yes,Yes,28.01469083,No,No phone service,No,No internet service,No,No internet service,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),40.9160985,1210.040718,Yes
8035-BUYVG,Female,0,Yes,No,12.03321533,No,No phone service,No,No internet service,Yes,Yes,No,No internet service,No,One year,No,Electronic check,25.5331308,476.4174869,Yes
8035-BUYVG,Male,0,No,No,2.751403088,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,No,Mailed check,19.95183054,64.86681744,Yes
1038-ZAGBI,Female,0.911922923,No,No,4.704616616,Yes,Yes,No,No,No internet service,No,No,No,No,Month-to-month,No,Electronic check,70.04695306,313.6336974,Yes
0722-TROQR,Female,0.724908718,No,Yes,6.200730257,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No,No,One year,Yes,Electronic check,59.74247036,296.4003384,Yes
7571-YXDAD,Male,0,Yes,No,32.46695913,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,66.26769491,1961.487286,Yes
5688-KZTSN,Female,0,Yes,No,11.28003366,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),35.709704,247.7312879,Yes
0607-DAAHE,Male,0,No,No,48.53852341,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.57674519,1265.130566,Yes
4139-SUGLD,Male,0,No,No,28.95506505,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),57.50233862,1524.06267,Yes
4958-GZWIY,Male,0.137812692,No,No,9.480628451,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,56.15566662,659.9685542,Yes
6402-ZFPPI,Female,0.265930452,Yes,Yes,13.98895678,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),67.8582895,1095.273833,Yes
0031-PVLZI,Male,0,No,No,40.21092601,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,One year,Yes,Mailed check,94.30385273,3915.822339,Yes
0117-LFRMW,Male,0,Yes,Yes,38.312069,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),53.27695432,2052.953103,Yes
4592-IWTJI,Female,0,Yes,No,9.987660919,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),99.72634478,989.3149569,Yes
4592-IWTJI,Female,0,Yes,Yes,9.826121258,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),98.1074866,968.5640336,Yes
6323-AYBRX,Female,0,No,No,55.14513067,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),24.4120521,1038.341392,Yes
6323-AYBRX,Male,0,No,Yes,6.898531249,Yes,Yes,No,No internet service,No internet service,No,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),87.76745502,271.6436773,Yes
3803-KMQFW,Female,0.631767487,No,No,6.054139895,Yes,Yes,No,No internet service,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,60.54088192,506.7582579,Yes
3803-KMQFW,Male,0.919360165,Yes,No,8.354881324,Yes,No,No,No,No internet service,No internet service,No,No,Yes,Month-to-month,No,Mailed check,78.74549848,728.0895834,Yes
0504-HHAPI,Female,0.334683667,Yes,No,10.36709167,Yes,No,No,No internet service,No internet service,No internet service,No,No internet service,No internet service,One year,No,Credit card (automatic),42.759097,849.8004754,Yes
0504-HHAPI,Female,0.918041798,No,No,26.59020899,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),86.5952694,2392.045209,Yes
7619-ODSGN,Male,0,No,Yes,66.75098471,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),101.5860788,6965.937129,Yes
0032-PGELS,Male,0,Yes,No,6.121260679,No,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),36.03924593,575.1234794,Yes
3647-GMGDH,Female,0,Yes,No,37.28518295,No,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),47.96555313,1556.003904,Yes
1623-NLDOT,Female,0,Yes,No,24.36782377,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,87.46037882,1859.303498,Yes
3791-LGQCY,Male,0.838187587,No,No,47.2621297,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),87.4865602,4772.232195,Yes
3791-LGQCY,Male,0.008563273,Yes,No,58.97431018,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.04619409,1138.892149,Yes
8166-ZZTFS,Female,0.304237471,No,Yes,20.77543563,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,No internet service,Two year,Yes,Mailed check,37.89975698,1615.234138,Yes
8166-ZZTFS,Female,0.436587603,Yes,Yes,29.37819417,Yes,No,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),46.29452624,2309.804781,Yes
0607-DAAHE,Male,0.998799711,No,No,24.03480839,Yes,No,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),78.77906289,1771.385912,Yes
6635-MYYYZ,Male,0.720085149,Yes,No,25.6794891,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),80.66944653,1984.467444,Yes
0568-ONFPC,Male,0,Yes,Yes,3.923120305,Yes,No,No,No internet service,No,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.89402959,110.6221359,Yes
6595-COKXZ,Male,0,No,No,1.161775378,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.47032571,43.06682052,Yes
0362-ZBZWJ,Female,0,Yes,No,33.24612872,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,Yes,Month-to-month,No,Mailed check,77.33832846,2742.053861,Yes
6532-YLWSI,Female,0,No,No,44.75184181,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,No internet service,One year,No,Electronic check,51.90040824,2014.198986,Yes
1024-GUALD,Female,0,No,No,1,No,No,DSL,No internet service,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,24.55596446,24.55596446,Yes
1024-GUALD,Female,0,No,No,1,No,No,DSL,No internet service,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.18799986,23.18799986,Yes
7951-QKZPL,Female,0,No,Yes,17.93223073,Yes,Yes,No,No internet service,No internet service,No internet service,No,No,No,Two year,Yes,Electronic check,47.97275932,426.7255954,Yes
4274-OWWYO,Female,0,No,No,2.308507463,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,71.75751959,150.488778,Yes
1541-ETJZO,Female,0,No,No,28.5879089,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,86.23344355,2982.552995,Yes
2320-JRSDE,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,27.67744719,27.67744719,Yes
4547-KQRTM,Female,0,Yes,No,15.45001921,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),80.04060342,1272.762334,Yes
2154-KVJFF,Male,0,No,Yes,35.4519169,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.9630408,2876.765212,Yes
2369-UAPKZ,Female,0,No,Yes,2.583368634,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,53.22990974,226.5296067,Yes
2667-WYLWJ,Male,0,Yes,Yes,7.066136621,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,46.00712535,268.5501251,Yes
8515-OCTJS,Male,0.95099927,Yes,No,24.04900073,No,No phone service,No,No internet service,No internet service,No internet service,No,No,No internet service,Two year,No,Bank transfer (automatic),38.39683952,957.6189961,Yes
2667-WYLWJ,Female,0.677793182,Yes,No,18.84469092,Yes,No,No,Yes,No,No internet service,No,No,Yes,One year,Yes,Mailed check,32.86529808,705.0605066,Yes
0637-KVDLV,Female,0,No,No,6.224207081,Yes,No,No,No,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,36.54604136,150.1645977,Yes
0031-PVLZI,Male,0,No,No,3.315966229,Yes,Yes,No,No,No,No,No,No,No internet service,Month-to-month,No,Mailed check,39.55424812,105.7976538,Yes
6633-MPWBS,Male,0,Yes,No,2.313786729,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,22.91988017,54.83179933,Yes
3803-KMQFW,Female,0,No,Yes,3.689832805,Yes,No,No,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,39.81592746,152.5871678,Yes
4174-LPGTI,Male,0,No,No,31.76733352,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),53.15879693,1964.319869,Yes
4174-LPGTI,Female,0,No,Yes,14.88002842,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),28.75664106,566.3887522,Yes
5729-KLZAR,Female,0,No,No,6.18944445,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),78.85447777,401.4689225,Yes
5729-KLZAR,Female,0,No,No,15.51505208,No,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),70.35485253,821.9472481,Yes
1582-RAFML,Male,0,Yes,No,1,Yes,Yes,DSL,No,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.73846299,43.73846299,Yes
7853-GVUDZ,Female,0,No,No,1,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,52.51520234,52.51520234,Yes
8740-CRYFY,Female,0,No,No,20.54894586,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,45.68624681,482.9717295,Yes
3803-KMQFW,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,No,Mailed check,40.21283842,40.21283842,Yes
2962-XPMCQ,Male,0,No,No,15.21083307,Yes,Yes,No,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,26.61079759,372.7568945,Yes
2962-XPMCQ,Female,0,Yes,Yes,23.88771025,Yes,Yes,No,No internet service,No,No,No internet service,No,No,Two year,Yes,Electronic check,30.56996075,551.6462078,Yes
1678-FYZOW,Male,0,No,Yes,10.25132703,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,78.58714963,760.3363085,Yes
0568-ONFPC,Male,0,No,No,4.812291373,Yes,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.92120578,145.2911255,Yes
8627-EHGIP,Male,0,No,Yes,31.69980309,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),41.33297983,1572.513965,Yes
1218-VKFPE,Male,0,Yes,No,39.0739435,No,No phone service,DSL,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,48.56982267,2045.685184,Yes
5480-TBGPH,Male,0,No,No,31.71066989,Yes,No,No,No,No internet service,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),78.14883483,2064.694352,Yes
5480-TBGPH,Female,0,No,No,13.18631728,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),65.54992709,1174.743154,Yes
0031-PVLZI,Female,0,Yes,Yes,5.129502119,Yes,Yes,No,No,No internet service,No internet service,No,No,No,Month-to-month,Yes,Mailed check,25.21492699,187.3276172,Yes
8854-CCVSQ,Male,0,Yes,No,21.77057817,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,80.53329163,1762.71235,Yes
0511-JTEOY,Female,0,Yes,No,49.16960847,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,59.7319724,2906.89302,Yes
0511-JTEOY,Female,0,No,Yes,22.69453442,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,59.80076332,1365.133781,Yes
5028-HTLJB,Male,1,No,No,12.54602362,Yes,No,No,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,35.60105057,1275.634967,Yes
5028-HTLJB,Male,1,Yes,No,29.21375719,Yes,No,No,No,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,58.05040421,3088.185884,Yes
6532-YLWSI,Female,0,Yes,No,53.30350818,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No,No,Month-to-month,No,Credit card (automatic),31.17997963,1650.319907,Yes
6532-YLWSI,Male,0,Yes,No,56.64407868,Yes,No phone service,No,No internet service,Yes,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,37.65386389,2014.492583,Yes
9300-AGZNL,Male,0.842735098,No,No,1.157264902,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,Yes,One year,No,Electronic check,82.33880748,84.86290917,Yes
3803-KMQFW,Female,0.526577041,No,No,1,Yes,No,No,No internet service,No,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,59.22708368,59.22708368,Yes
1112-CUNAO,Female,1,Yes,No,31.50542554,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),73.9036292,2165.93712,Yes
4464-JCOLN,Male,0.075545687,No,Yes,2.982093934,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.13819811,140.8367368,Yes
4464-JCOLN,Male,0,Yes,No,3.090368888,Yes,No,No,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Mailed check,34.10657322,121.8755868,Yes
1038-ZAGBI,Female,0,No,Yes,5.155234022,Yes,No,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,42.21660858,198.7985531,Yes
5174-RNGBH,Female,0,No,No,11.26769495,Yes,No,DSL,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,48.76985142,494.8819048,Yes
2082-OJVTK,Male,0,Yes,Yes,13.67180996,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,71.61090193,1105.904337,Yes
7270-BDIOA,Female,0,No,No,21.12820539,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No,One year,Yes,Electronic check,83.88000184,1839.997995,Yes
7270-BDIOA,Female,0,No,Yes,14.90640378,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,66.33778975,1327.052624,Yes
6207-WIOLX,Female,0,Yes,No,30.99640581,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),64.06595452,2007.708811,Yes
9170-GYZJC,Male,0,Yes,Yes,38.90079297,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),73.28749787,2816.372587,Yes
0607-DAAHE,Female,0,No,No,12.14431053,No,No,No,No,No,No,No internet service,No,No internet service,Two year,No,Bank transfer (automatic),32.04676144,264.3959576,Yes
0607-DAAHE,Male,0,No,Yes,43.74632331,Yes,No,No,No,No,No internet service,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),25.84901418,924.0288448,Yes
9732-KPKBW,Female,0,No,Yes,7.167936765,Yes,Yes,DSL,No internet service,No,No,Yes,No,No internet service,Month-to-month,No,Mailed check,42.44294297,191.1673182,Yes
9732-KPKBW,Female,0,Yes,No,1,Yes,No,DSL,No internet service,No,No internet service,Yes,No,No,Month-to-month,No,Mailed check,42.2500842,42.2500842,Yes
4895-TMWIR,Female,1,No,No,8.197628213,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,99.86430214,789.0493916,Yes
3400-ESFUW,Male,0.940514781,Yes,No,10.7958053,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),102.6476837,961.4198082,Yes
9560-ARGQJ,Female,0,No,Yes,21.83166485,Yes,Yes,No,No internet service,No,No,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),44.55209466,910.3806897,Yes
9560-ARGQJ,Female,0,Yes,No,27.25503092,Yes,Yes,No,No,No internet service,No internet service,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),65.28516308,1316.370637,Yes
5134-IKDAY,Female,0,Yes,Yes,17.30470845,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,One year,No,Electronic check,56.48942892,444.5711349,Yes
8515-OCTJS,Female,0,Yes,No,10.55558911,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,No,Two year,No,Credit card (automatic),51.86336294,317.5684626,Yes
7853-GVUDZ,Male,0.58150333,Yes,Yes,4.489019982,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),51.3185785,325.4392484,Yes
3070-DVEYC,Male,0.032586338,No,Yes,1.195518029,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.89662773,37.25782757,Yes
5707-ORNDZ,Male,0.438757583,No,No,4.510060666,Yes,No,DSL,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,35.24326086,228.0772187,Yes
5707-ORNDZ,Female,0.987661698,No,Yes,8.901293585,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,54.12988082,488.2071972,Yes
0607-DAAHE,Female,0.466210164,No,No,45.54063737,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.09087427,1886.493226,Yes
4785-QRJHC,Female,1,No,No,41.98472174,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),67.19442217,2827.758937,Yes
3506-LCJDC,Female,0,Yes,No,3.670538559,Yes,No,No,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,69.3215816,331.6686133,Yes
4464-JCOLN,Female,0,Yes,Yes,4.920028733,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,91.92604257,474.8289858,Yes
2055-PDADH,Female,0.600333617,No,Yes,22.18398638,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,65.96370315,1327.742553,Yes
2055-PDADH,Female,1,No,Yes,55.00209534,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Electronic check,87.0180609,4904.144429,Yes
8722-NGNBH,Female,0,Yes,Yes,22.12390144,Yes,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,73.68798303,2049.121339,Yes
8714-EUHJO,Male,0,Yes,Yes,29.52825803,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),74.99763191,2426.597201,Yes
